recipient,amount
0x6f2b8d800edb4c090f3beb2f92d89cca32ab58e6,0.10
0xfdc1c098dda1d54648b509fe043677c72694c690,0.12
0xa20df87605e4d7c2de397c9f26bd896544ee76cd,0.12
0xf2efc7b78168abc6a5be99e5624c64f2499d91fc,0.19
0x48ec3325399bc8abe560e7caf57e10daffb19418,0.24
0x721cf5873d65556f8632feba7fb12a73a5feb22e,0.30
0x78aaacd130134a15a42a3791043f0040c733389b,0.11
0x8610b4cf70a56ef7da076b7a349f9aafe5f97eb2,0.35
0x1794ca36ad1755b1505779f5a1f9217fb5290aad,0.44
0xd9df4eccdd3fd6d280c76927589f7c69b74f6358,0.45
0x2b78d026ce88eef6f3d53eabc20c465884968ada,0.31
0x9e653cdedb19674cbe557ac4af6a350001da2688,0.61
0x9efd4d4d44db9b6cbbff2399fb47171031615262,0.67
0x48b4f6e808a56119fc10acaebca95cc4790b019e,0.74
0x848f11e9c468be9ef6bf5f1daa742e6adf25d7a7,0.85
0x688004095939cbc1937dd39f27713bf77f51c203,0.62
0x4311196566b28005e486fe5b0d43b7641fdced25,1.06
0xf1ca9441e8bbde4dd3207a8ef5c4581cf7a8813f,1.08
0xa0f84a85c8dbb1be4b5c293dd6a92b55af916e3d,1.18
0xba6fe5d4cf1f7f285940bb9a569a930fe4027421,1.20
0x60d5424fecac58aefd1a071ba225f9ad1b5e4f2c,0.96
0x6139da894f1f8eab704822847fadf3b2f5dbce73,1.30
0xf9c59e5deb97cb0b4317f1120a1266396bd3ca28,1.33
0x39f07f91d73b492a31a14eebc2f9646d8584bc2a,1.48
0xeb63b159d15e1cb670d540e268403da6a5b3239e,1.80
0x49de76e8e7c1b6a974d6b766b9b5f5d199566e94,1.89
0x96e21f2b343879bd0321d83993bf019c4601cddd,0.69
0xa35046b2d29db4b491cd6c5ebf57d7074efaf0cd,1.93
0x12f752bc0cd3e645614cdfaf208c080fad3f1424,2.34
0x9c35e0990c7095e3a23210fca4b6adace3449c1c,2.39
0x2bb81114204782c6f3c780dc6c63901e1ee1969f,1.78
0x91045c8d518fa50410e10a0a04b9fd7eba9f298e,2.62
0xfeba472cecfc9de6b698f3a36f9c6938eb9cf2b5,2.63
0xe9b640b0e41929acfe1f96b285424839d8fa1179,2.82
0xddbbcfbbdc130ab00b7e2d90c72c803404ba69b1,3.01
0xfe6d680c3e27b50a646f3643a9f8332433f842e1,1.53
0x282fa2f87be3b9eabe67f3e3366618883e3becbc,1.35
0x9f754a408be97c2f001a3a12a6a966c6d109761f,2.71
0x9eb92000e4e50e99777a9533649dbf9fd2fea01a,3.92
0x88f5d29b88664371401b6786a01db137fc5fca61,0.92
0xe9256e02617c4509307e49a2d9ef5daafac384f4,0.58
0x6ce2350f0d37377288e963a3b561fb4a35f5c45a,5.19
0xe4e63ee8de61fe3bf3f04967a72449ef552f8a7e,5.32
0xadad01dd2a188849c5c33e5b6dbc713da79272c2,2.90
0x0e87f2fe65333351eb586c9b0bd232ae8cf27065,5.79
0xe558002399291ce372b90f5e525fcb2a56c68b22,6.67
0xa1e04ab0aa6c4b5ebe41ff193bdfe5831043d53f,4.06
0xb739801d4ee806fc942e48dca0e4f191a660253f,2.73
0x68e0384d0a5daaf5dc4247ab0d49cf6dce4aa748,3.29
0xecb934a059b1c139f7a81d93bd639f5eb1d40e70,3.85
0xbc2e5e1167c153aa5db6d11c6a8ec3aea8a4bfee,12.42
0xc5150ee35bbd51f9b1a6ee0d7a0a6f9bd8e96e75,15.50
0x141bbbde978d42217ceb85d087a3b425343fa1eb,3.59
0x59a8d557e4352972dc17fda763594bd8e8b662ed,23.92
0x2adbc63f1a72d33b8050521eca1b57d335bd9dbc,13.69
0xdd70995447f309ef03c52aee6721063aa72b500e,2.94
0x9d4c1c518442ad9eb23cb79a4792d508b49c81af,17.62
0xf23e1befc889ac30991762ed44fbd8ebf260419b,7.24
0xf98b3aefac3af24c5a98cba3ae1c40da6b713c01,39.71
0xf85385347f56819c316939434d427d0c9537eddc,114.70
0x960a04f4edb850f0b2ba4970115112aa75b3863e,260.00
0xcc202930867769a83b61cf5053b65d1845e76aea,193.85
0x7d9c86a7ad7f244d4524f439b1799d67139350a4,478.60
0xb137d135dc8482b633265c21191f50a4ba26145d,806.45
0xaf71f65b34e42f2d5262651891d064b0d56a5d76,1217.11
0x6bda292a00ab453ad47bdac77abe3de37825c16e,541.98
