recipient,amount
0xf24baaa689777ef7679ae8fde5aebe66e2b49b4b,0.14
0x7d5f1ef88f293fb48e023b401e29f4db5d942c10,0.14
0x4bb8ac6a9d30770a24452499aa256becf6f37549,0.14
0x6fb737d1ebb73cda6cfa36fd16d9273065d1b084,0.14
0x4b35859d950c5a542438914d6853ef781da6fa3f,0.16
0xd32815dcf55554d48aed070a6fd538060b3dafb1,0.22
0xe63aff6cae37a688233ade767cc93837aa67aaa5,0.23
0xeac6100afac6263e802b27a87873fb04808c6893,0.24
0xff2872f03272a77bdc5a0ec1f7da0ff926cbb473,0.25
0xa850a9b6a60972a5e303d6749e6135fa948cf887,0.28
0x196a492f60696930d6ee0551d3f4ed56b668aa00,0.30
0xa5a43ff72dbb4e8d91f9e77da6562b4f3630d6ef,0.31
0xfe1077cfc039e0cf3b4dc6ff48ef5189bc56df9d,0.33
0x5830db632437a3de29da9d709b4a3ccfdeb6d2e8,0.42
0x5c511b3c8523b0a18c023c9a41444ef2c97c5497,0.47
0xc155efbeb10ad1debedcd4f05dc0e669e5ba7e25,0.49
0xb02162ab198d9563bd658ad48712ba7c944dbb52,0.54
0xc7d47d1f5357ae5e61bca9c6d287df6c5115c415,0.60
0x269536f3540058e489a6644ca64716aba3e5f731,0.62
0xf4ae18d27e30fd93e7e7da8b8957277d7f8e23de,0.63
0x596cdbb0d4b74cb5dcdf86613d8012e0cd3e522f,0.65
0xcf8ba8a1ddee3f33c7acaeea8f0b231f397f5be1,0.71
0x174588975b87b4ecd9180b0b990d5b3497cdcd3b,0.71
0x61fd43bbd5f9b2ca8fd7f326d659d66fc80bafd3,0.78
0xd41a0b7ef5ae7543f56372d80baceb6cb8ed6657,0.94
0xef0e3ef537735d97c48e2fb2f4446841d423945c,1.06
0x735ba3df7c70fefa144ae5ce9396053167c3aca6,1.08
0xca8cc1fd60c58aeaedd1e6d31a29d511bb34bed7,1.18
0xec15fbebd5dc1438eb54fb7c0e28bf2cbd79cf87,1.25
0xc2fe20938b039c1c5a5f3990fd500555dd6cd2c8,1.40
0x417cce27fd1dd2b047009dbd2eae9efe9605f0c6,1.55
0xf9394dbf692dd802cea7f63a39f002b21b253535,1.59
0x3da038d34b97ff09eee0eef51f4210ed743fd092,1.69
0x196d44adcdf5083a1effd9a8922683fcfc110f5e,2.00
0xa12ae3ebf9a3ebbeb0fa77d56848209ced868f60,1.78
0x638ffd3cc4d8aa96b7637fbf5c43d3573a93b637,2.35
0xbf73623186411b1d26cd34957b7e5be6d9fd3b44,2.38
0xc1272aa47b2b0fbfca527da221f02c7b274a02e8,2.57
0x6f9b961c6aa36fe989b3adbc3ade71501951da5e,2.88
0xc0bd0fd903538fb5dafbce523930393543fc06d1,3.15
0x1a25242f62165b5002ca0903f02bc1da9be1e0f8,3.18
0xe170d3804c9aeeb26ef1eb6e311e1cecba2e1d87,3.27
0x3ed49a7742f802cd738f833dea235a2046853819,3.29
0xcef13daa45ca6ca8b1af80e20280c7e5f6016b3c,3.35
0xee1cd2cd8906a5e03b879fd1a05e9d08e592125c,3.38
0x574b4546cb756a8d36edf5907f4cc963a3cab612,2.73
0x9a617fa55070733f6d083c78875319ab1a7e2b75,4.28
0xed38057f045daae1379df877fd7481d2fec78d44,5.12
0x892a005324342dbf5616b3cada86dd5fedf19065,5.24
0xdbfc01194d8b4142e362d582ce18e804f5e2efaa,5.69
0x375bd32d1823c42b1363959b6431a5cdfdeb545d,5.74
0x5c818b83fc301dd0bfd524c5305f3f0b79618102,6.85
0xda3ba55a409060e7b73a2f77a6ed46581610c1e0,8.79
0x496ad31b6fc79837844df11a2da5514a3105d025,10.11
0x0f7b8327c220f32347b0a93818f347a9e55bb23d,12.26
0xac74f980ff9ff9bd61efdb5d169a616663c9882c,13.49
0xa67a3aae9e0ebd1f7e50531b2bc9aa768a23faa3,13.53
0xe9256e02617c4509307e49a2d9ef5daafac384f4,3.49
0xb8aab9c4320ce16b9ac8070276a8e3dcd1c0dc85,16.12
0x8f493a01cb7c0a4f47c6199a82b48fe35a6509e3,13.91
0x8a5d69261df9e469eaf559225d19179a733a645c,17.56
0x0e8b0cdf27b9dd2ddec656ed31bb086b8aed495c,19.78
0xb41b98ff62322a1ab9cbc706fc98208c4ad12e2c,25.16
0x9328429372db08d406a8953f6b4bf9f6c86797aa,45.91
0xf23e1befc889ac30991762ed44fbd8ebf260419b,106.71
0x0925edb94a1be30297ec686dfb6b2314d5dea1ba,156.06
0x9a80eaeb969002b40102e506c466f7a126a87623,163.93
0x06b1f373768d2e503f5dbcb35989a8e2794673e4,74.67
0xed43b26db8026327a1f2596083f0f08d81c67aa9,175.25
0x0a9c593ed710c6a6928fd03e9620f1fe40bae40c,233.06
0x8d77fa0058335ce7da21f421fa5154feeb0abfde,760.49
0x39ab5960c21578b9ced6a6a6ed6ceb0547df20a7,25947.14
