recipient,amount
0x2911d75db7ba507bf0ce6edb9033e7fb54b06adf,0.11
0x02a458d2da242c8a1678a1966b0328e87deacb3b,0.14
0xdb24734f157ea79b00a201b8f96f25f0d08a6a11,0.19
0x170927b194280ae2f5cf626464929cc5f85e00a3,0.21
0x8f8f6e3e3bf6137c37009e05bd62f60a1d0c3009,0.19
0x9d9da6ddfa92aeff5850b6ce2e21fe95204e9afb,0.32
0xb686df1e868de4eb512631def4dc16173402c810,0.37
0x0c8185cdb0227b2ae8f248f3f3a2bf58bacb081a,0.37
0xe06df8ad4c63cc27454af2ce3a722621f680ce77,0.39
0xccab11f56a375d4975b9b0b3c6f14845e7b3cd51,0.40
0x4bafba5fc327202f8c367adaca251379544714ea,0.25
0x4d8027e6e6e3e1caa9ac23267d10fb7d20f85a37,0.47
0xc66430d1f13b88ddae3b48fc8214719df218ae8f,0.50
0xcad6982425f990fe796235ccdce65f14df41ad22,0.72
0x90a20abd4d4c99503e3e9b30ecf03ffdec8daf4b,0.72
0xb6e795cb342ec787b593eac9a0de02d4f2fddc57,0.80
0x1184b233e04ea80c48b33751375e40f49509c70b,0.94
0x56763baab5b454ae14518bf33b6d14a7c270e65d,1.15
0xa59fc553dc3172bd16de3c742deb0f2ef2f1904b,1.23
0xfeba472cecfc9de6b698f3a36f9c6938eb9cf2b5,1.33
0x163250dd7ee706556a781a1a0ea6a5e0d4973e78,1.48
0xf26aefcb7dad9843fa708de462692b470babcfaf,1.03
0x3e7eaa58188f5c61e4f89fb6b131a68757ad693e,1.81
0xb5609d010cda9a7bef1335875f58ddc23f964ffb,1.34
0xc7d42cdc4d5e5dee96a6587415579b77b64cfe8c,1.31
0x61c12a4e0197efec65e7720f00bd9beebfaee9be,2.35
0xda89192bb95422c7d45764cd1f88cfb3605e59b4,2.78
0xd6b46b5e6ee5052479a10fdf479190a01de5b1a9,2.93
0x548fca76de4c114e5c832ace1b5f6cc3f299dddf,0.36
0x85d77301e33a69bc22dfba8fa77a0c5cf730cd18,3.13
0x9a6b9f703de8adf7e7dda5dc5fb3256562266525,5.75
0x54a7a53d98b66938da57a1d6e28989a195de1344,6.29
0x8c28707d5c681e66b9373f52fcee17f6d851e4d2,6.37
0x5834d49dde13ac31322bc8d9d564a431af8bcecd,6.56
0xadb9a7cc511ab7a81a24c8d85fc6165a93567b87,6.84
0xad2c7f1c42a7ec5024eacd3eeb44246d788b9f44,8.42
0x69bc01b81c3b3da89747abdf5c1fcc205abccc2d,9.31
0x5f5b4905162157cc51c9d14582003d9ec4ffc285,13.47
0xac0f76a8c30e23bc197d26465e7be319713c5224,13.49
0xa92b00a0d6bb17dd04228d18d91065f756f3648b,22.76
0xe6ca1108d3339c5629156322d9cff55719cbfaa1,26.64
0xc28da004cb6835623ed704c0c4b2737fab7fb913,1.30
0x6b92686c40747c85809a6772d0eda8e22a77c60c,32.07
0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,81.19
0x7cad02c1e53decf5d1102a4b9bee5de79c6d2e18,141.24
0x966364061c7753d8db35afc8e650b896aa1314e0,305.70
