recipient,amount
0xf3113a86669a6fb56032420b73a11db7ba8967e4,0.10
0x15f2495c6164caf00aaafb2ff970f3de9ba556f3,0.12
0xfac87aae88cbf4b0b08276d71de69d8313bec716,0.15
0xe86ced68d07cafa9b49e2b5e9e592f340341f2d5,0.19
0xf8b1d017ccc608ed69657644054eeaaceb91c900,0.20
0xc0a4352241f4efbad1a919398ad1f77bd591c5de,0.21
0x9702fad7fc52d66c51bae86c69d2ffb078715e35,0.22
0x5c6c36c5a0e7746a23859a0456214bbdbb69af02,0.24
0x267a6d0c65fe804689cb590967f536cd7f0d0c65,0.34
0x8cd509e416d0e6f5fde5b22c660746c36a69ace3,0.50
0xa101f25569b42beedfd8c42964314f35e59947e6,0.14
0xf8e53a68304c739d1b2140d03aa3cd2ee24b2a7c,0.53
0xb155f637b88ff5818e265159f3f329652ec8b266,0.54
0x17d9a00bb9421ef1be6c5bfd510d6d25588d58d2,0.60
0x92a3a0c7b68aa57903b2bfdfecb7b817e4b15891,0.61
0x204997a9ebcff5a92f25b9eaab941084be7bf657,0.64
0xc6aaa1580e15f6789ec6d45a93450d17e90ab9a6,0.40
0x4c1ed62ab4e161ea6e61cd302bb6a106cdd70b22,0.54
0xa35046b2d29db4b491cd6c5ebf57d7074efaf0cd,0.75
0x9e88ee4f8fd5857f45cc900683a7b9f07ab6f0fa,0.82
0x0979d3c471a2ac644a1f12b6bc09f80909c46197,0.87
0x7b83d80679e95b366019e19bf8bf431ee916b6de,0.44
0x5df4c9f141451fbbf1b81bb78d896f23e95b99af,0.55
0x45eb5d146987b4db2dee0ced555f940e34c2f304,0.23
0x3ae81e054e49e22fd30c3052b2a67b70e20806f9,0.65
0x24808e89c49b00900e32d48a2f5fcbe164efc460,1.19
0x321e3397b783ac9fe5326ab5f05f3070497d831f,0.29
0x3157637ba6095049227651dc7f7c110d06e1f497,1.33
0xd861415f6703ab50ce101c7e6f6a80ada1fc2b1c,0.48
0x7b6917ecc048e2e5afb4c82089f6a390ab7e53b5,0.97
0x436288b1da64676e57e8ef2555e448d9470bb9b1,0.16
