recipient,amount
0x73602d2905701aFcE736DbBFF561Ef5b46A8d775,0.10
0xB017c399EfAEf06db3d32EF8E1e538c6CEEB7e63,0.10
0x39EBC65B0b151f7C951B008E70cCcbF5A8E39518,0.10
0x634c2D8586fF437eD40f45acD6aa35c2E0E55fb2,0.10
0x5909D8b74b465191925AfD3AFbc317DbdDc8527b,0.10
0x1E373a2a4C2588fc90dA86771bf0135902046641,0.10
0x6a05e685355eAAc0B70458a565dA558F7AAa879B,0.10
0x93bE032f46Ed127Cd3D30e0255dcD9Ea8F757872,0.10
0x0778a8831Af0F6ae36f67224c59036Cd29D162e2,0.10
0xEfd7478dA57f78858ea82A88d9075CCEb7ed939C,0.10
0x0D9Eb93218c369E1Cff7f32E3d45c6aa2bD417eE,0.10
0x9A1F5F6e12787BAF6c530d39511B6E0dC8831EcA,0.10
0x117c4c3C7Bc09bD6614509183F44bcead124F6a1,0.10
0x1BAbe5c073d407Ba7418216938078c0F8C6212Dc,0.10
0x9bbdbfB0a4dA5bC4B344c18D455e595679ADc02d,0.10
0xda0E13976bd1ba59dCB8c9A89c6659A1AdaC14C2,0.10
0x2A8Cc1151A14c0F155713ad0F14D5ebb4A77436f,0.10
0x9f0fE1372549DF36cD79ec9DC145f0f27d8f3332,0.10
0x74e2f04DEF059397d4a3382Fd4a85dF062D75bF4,0.10
0x4332BCFc3a8dF8B89b8ca524068051c8C3bd2C7E,0.10
0x0b2e00f2f6d884748Ee10Aa78490C5668188F4B4,0.10
0x6d9F1646512AaaFdF172535203211Cea9213Bf8b,0.10
0x3E56D820Ca5d423AE1173b97958d5c6d389f1F0b,0.10
0x848F11E9c468be9EF6bF5F1Daa742e6ADF25D7A7,0.10
0xbA885Df64b87e3bC281a4f9C5467454e4518C423,0.10
0x32e252276B2026a5fC23361D9b270193305ac152,0.10
0x27B4CcB700a16d3929EC26852f73A735bb152d61,0.10
0xf0F5569c256281ec683D730E195e6F4f78326CAb,0.10
0xadfBe2D17F047fA5062E91BE46219B5db054429b,0.10
0xb10a7845d7ea7a1a40037701620cdBa055F503e1,0.11
0x2F08f6e71498267C9938340AEc1EAB8E6fCb6bCe,0.11
0x81f4b084A178266Cd4D92Fb2042556b7133e7Bab,0.11
0x3734A56Df481C5b168cD14a20545f62Db03568D2,0.11
0x19aCCd04aec7c598442027EB3731a6C6E15714AD,0.11
0x212f621B4975787952fA7D9CBda2204a961ef625,0.11
0x8854b22E4f00F4ba5f141Fa983E95a8C025F7e3e,0.11
0x2dae33C5b6Ea3c31C5c699EAE6D495f826922d84,0.11
0xfCC8a9bbFD555D17d9d4853069cDDB0A7f8F8A78,0.11
0xD998EBe46b0B0E2eED54a96eE53b63fb99969DbA,0.11
0x419AA991B96FA760ce7E12A4489963FCaa7d668a,0.11
0x6797C2B684ae8dd9Fae54F8E19206D4Bfb775e7e,0.11
0xa5040f2091420D5b4e6457EBDE207F89E5421B03,0.11
0xaE9f7554B98D485DE0B6Ec8b8954A43F90C451a9,0.11
0x1b1Ed976669f4b33F436e22Cb9CD0e85B26Be5A0,0.11
0x7C1063cA2169df9cCe54b8711348BFa9d7ECF963,0.11
0x6508E24D052D7617f71E19a84B99af2dBA188e2F,0.11
0x45662d21B9FEc8F0fD71D42B361CB68e46f3E979,0.11
0x84cd11564E1F56b8306772F1DCeA14383e9C87C4,0.11
0xcFF929F8d70FcF31BB4c6012A77a30435Cc56Ab4,0.11
0xE39811B7d620E27F9362ff737150FB6B78c4E53f,0.11
0x5CDFC1a4736820565f794e7D74195059818724D4,0.11
0xEa11cc1b46CC1B0E9cafBBB60348A530Ac0EeDbC,0.11
