recipient,amount
0xA692d8fF266d738ABdD12e3d3ec8d74d7743ff0a,0.10
0x3184f72B6bc707E11c5eB2d51208011E9ee81243,0.10
0xbFdd62139F97163D83Cf5CB7F940564b56c6fA5D,0.10
0x65d09266a361d66B5081c31E15E3FA0BcA1b8Bb5,0.10
0x81395b229B0e381f83Be3d93FeA22508A73d00a4,0.10
0xC6F9AEf81Ab7b2Ed710be68A269C79920114D277,0.10
0xB9ef19202Da2a51e29542cABC4172890d9202c99,0.10
0xC48e307d6969ade25ea283abF64F83880667882A,0.10
0xbE61359a90EEA3Be6b8169Ac2A098B0945e1D556,0.10
0x7718a1339EB4B3735f4EDF9eF756704b7e629932,0.10
0x997E7FE91Ef3d54dE29de488b458bc447F64996E,0.10
0x325F843eed656496caEb58b0904DD0d4A4810E0b,0.10
0x0B1312A7F6f44ed0840e95A700b2aE9306456BE6,0.10
0x93c5635e84DA69C008f9F263142f5c31DF1207cC,0.10
0xA1AaAbA3d09EB1c944D1A256A4092c97D8FE8D9C,0.10
0x32A7d21555EDE63F0dDa0A77920d7E35F14579Bd,0.10
0xd1ae72F411Af2d557C06C70130BCBbcfe3DC4120,0.10
0xD994932A46F1f2b456624327E8807455B7644b9d,0.10
0xa9f7154Cd8f189cf843ef7dd95117a053c71E6A1,0.10
0xDd08Dda843EC77589FEab29ea5BfE2d2A52C8dF8,0.10
0xae2aaC68a339c82fb17306D98Eed77854a0a5F97,0.10
0x42fED3d98f1D103ECD89A7e30D2CF5C81132A9D0,0.10
0x3847D8d96f22b672450450f5DCCD05315BC540B6,0.10
0xC33DF195b1608f5c729c8e68688cE3a8b556649C,0.10
0x7b8AB2A089cCdb34bD1F388764902B551BbC1Cfe,0.10
0xd76a1a051A2d1E3D4256b35101E77CF23aFEFe72,0.10
0x9894da43726Fd88fEF6066387371fac72a386749,0.10
0x7b83d80679E95B366019e19BF8BF431eE916B6de,0.10
0x3A791f1aa6A66fc1916214d3cF8112317eDa460F,0.10
0xAe6fd8Ae4B774e57120813634ffe08d23F137c67,0.10
0x55d607eBcdaE3D0A5dA08D92f115638115972Ce0,0.10
0x543A473697FFa57a7c87511552C7100F344DDBD5,0.10
0x9602B49ee0022Aed8A089DbbbE3297bfdbf8f8ec,0.10
0x2077869Ac1367AC263e9A881fa172B4f33e1d6c7,0.10
0x7599a6683375DCd13a6C67911b68B4efB9F2b5d3,0.10
0x1a4904346B9D59fC7247d3F9e27128a2B0268EA5,0.10
0x4f546a5c7f132757EeF8bf3749FEb45B8BBD6CAC,0.10
0x8cfEC2740f559A449ce4fA5c607E38b1DAA03AF9,0.10
0x5A6fB36DF8e029D4f0470B4c8b8Bc8c1B930dd4f,0.10
0xf9135BAC6634583d75B16a0Fdfd60cfC710977B3,0.10
0xe03961Ebb426aca21D577Cc9d0A63186eEcE5ae4,0.10
0xC2A80267d23350A166aB66d3076F0b3bc60A7f66,0.10
0xfB8826794ABb11d8528E3934AF4470DcAc7615B2,0.10
0x5CDFC1a4736820565f794e7D74195059818724D4,0.10
0xe3A2b4da15130C7830862E945A2383f0a29B8BC8,0.10
0x73Fb8cD7E086b73821C1765Dd7E7209B621f8a34,0.10
0xa8767b2E7370Eb6da0e9C34ea91Ee9eE6a3dDD79,0.10
0x8e862A8b86389dF7BFE0F24fDA768258Ff1b7F2c,0.10
0xde68A83E33434dc7A0cE9410f63BFF4A955d457a,0.10
0xEa11cc1b46CC1B0E9cafBBB60348A530Ac0EeDbC,0.10
0xC8F52fbC1EDBA1853B2a2267c14984186d86db62,0.10
0x79316ffC53c367cC358948AF5aE6adbd0c295cDe,0.10
0x7F2e54d53258Dc45b8581f11F924075146608D19,0.10
0x6e2ccE29C459CE60a9ba267CB10D7Bb3B7a939C2,0.11
0x5F799f365Fa8A2B60ac0429C48B153cA5a6f0Cf8,0.11
0x1Fb53aC0E0F9A57936295E41e66Ab6f17c80853C,0.11
0x5b90cA1Ce36930E74d0c4d88606B20accB502aC5,0.11
0xA07BE4744Faec9C69a92D654F5d2332fa73Bb87c,0.11
0x4e13B4e63EE85df37565Eff8Df35bC326477591f,0.11
0x0341ab2d783648be716FA78A48eEDF13f151335e,0.11
0x7Dd84adBE6eB2a8F062afCCa533621985d5758E9,0.11
0x7fCF25AB3346F4dE0cD103B6616f02ED9B8c859a,0.11
0x0dFA4c21aD7Da260bC92e8CA8C46d880297B0e08,0.11
0x9c535947C85754Fa686351feae36F480032EEE02,0.11
0x100888dF678e48541E5A1c4e641d3547087C6518,0.11
0x448C73FC68bC6ee51B14C9140F6D8c60FE8Bc8BE,0.11
0x1d1af251Ef5c5ddAD0b831DF2052e77207635de4,0.11
0x819E6FfF965e25665DaC7bB81518545e1cA4067d,0.11
0xA9F5c66BEa17995e8a5dd224Dbb07AB9CcA53E38,0.11
0x4A33Acc39cBA8A9dD96f2405003a7AD7bEa2439d,0.11
0x67173ca90035C3e29D808F019743dcFd2DD5F3E5,0.11
0x267a6d0C65Fe804689Cb590967f536cd7f0d0c65,0.11
0xB5C13B39042B7c57e2a026FEeBC9b4fddF487EB6,0.11
0xd1ed3703de5317a7c1ca5Dd76C6A4a5829025C0A,0.11
0xCf8BA8a1DDEE3F33c7acaeEA8f0B231F397F5bE1,0.11
0xec76eC6D35E7745d922cb64D9FC4DA0d1cA84bCA,0.11
0x597D7bBB6e0e39bDa670000c78b7B914EceaCfd7,0.11
0x0e7C7E47E1972797f6e282d9145Ce18d4bE8A47b,0.11
0x919c1d839a09669a0A13191d84d9097e984fC63e,0.11
0x05C83D10a40ED8495Ba0D088D2FC3292a7611381,0.11
0xa157e860930B705e9a84A84B75Ea8b078Aeda9eb,0.11
0x25e7578019d3154bbF7F5c59aAB7A453542eF735,0.11
0x863bc370cA4502e602D61E3840bD4311003601db,0.12
0x8512788BA307d65529D14581f79269FE3A109B95,0.12
0x7F0E2Bf7f089dCfaC697dA4aaa43c9920B3D4AFa,0.12
0xBf9E02fF53836fD06A3a68d43E63FDE413B615Eb,0.12
0xf00fa93F9B50e9B57D9E46F19F70D622E76B6A5b,0.12
0x0d7589FdEb8AB4FDbF489250ec8afBfF60949b44,0.12
0x0Db356b2F6f691CE242973beA14882fda00d04FF,0.12
0xC897fa0B9b7D0D189Ce97D18BaB61B5507F9C444,0.12
0x2B94409FEBA5AaFf9CC4Ad04AaFe5932dB6aa24e,0.12
0x0D9Eb93218c369E1Cff7f32E3d45c6aa2bD417eE,0.12
0xD28283e34C229dC9a4236d4C38715B82802be44B,0.12
0xcdeB7a633dEf670B7e410D502e99a9c63Ce0c800,0.12
0xd246C9569dff55ca5e2B49924eE5290061461856,0.12
0x9f6feD26339789725b0751F57aEAc23367CeEE57,0.12
0x0593AC50Ea1292A6D2e18d16B0060E11A59b86b5,0.12
0xD621535746793d392C5185C7AD63B65A214A83Da,0.12
0x9A676356ba8B876c986b3537Eee395b488f05a4d,0.12
0x2de31DA4e606Ba215889d7683C3212eF5a46bcad,0.12
0xa2828b39dAd6BB0faD0aFf5Da955a4A28958070e,0.12
0x912CACF410Dd49e0E40A28B28Cf11f003E6F2b3C,0.12
0x7d4E6ac859E207036F0bd1f891a7661122f87198,0.12
0x6B99AD725f01Ec94ef60133D8112198F5dFbe6e5,0.12
