recipient,amount
0x67676613b6441d461c290322cb09ed458b9df0fb,0.14
0x4b41676720d5b8695a8ffbb645467feb8550aab1,0.15
0x4789fcd0c999ca8a464a2650f162a13b2476d15f,0.18
0xa101f25569b42beedfd8c42964314f35e59947e6,0.21
0x0ea21ce04a7446ea71e64ee7eff2c91edd51ed71,0.28
0x857adb75266683d3b8e36f1d324b85decc1d75ce,0.78
0x276452ae4580513f06485d61d5479495a99525e1,1.33
0x400e1caa1399e994d047fa5769958fc0e089cfe1,1.65
0x4206b8acbaacdc24fda76a37fae6f419a2bb0d0b,2.64
0xa2c7ad60079eb9261ca497612ce5e6e33ed64dba,1.42
0x553af7cff762d3065f627adaf7185157739893a2,4.32
0x9d0242f554d6785c109d09fd0e9026ff705bc390,4.47
0x7e2c953cad6f83fc8c6979537edd73c0093d49ee,5.49
0x489e383a21993251f2c73936b8e8e6965f10188d,7.53
0xe21035c21b6364630244f2c5d7427162dcffd403,8.58
0xab98d422b2438dbcfa8b851be5f582f54265fa3c,5.62
0xb6699cfb5973cb4a7c803b1cc06d7216d7a958fc,10.36
0x5eee589dd5b8abd4069cc5f826497a21a52ca9f3,58.44
0xac3b4b95a5afb20a055575fdc7fc94b6c64f54a6,564.01
0x8d77fa0058335ce7da21f421fa5154feeb0abfde,4143.62
