recipient,amount
0x09830c55d8c001f02c5e47e9cbf98392e60add42,0.10
0xb9c72fe30d727d034448b0c0ca115fd0e5600589,0.10
0x6d46db6456162ed2489bc54ed84018711b7a7a2c,0.10
0xb0ec95f8ac2cee66185abedb98c9ca5898200a58,0.10
0x3e899f6bb8722bb5e23a9cd2c915b03d97d958c9,0.10
0x54ef429ab92078be43f01604faf77d9adc0d28e1,0.10
0x5a2d6f9a0c8e96d980ddabf435410cbfc9aacba5,0.10
0x9b9142ecef7d9b026b7936b3ccc23d0558cf60bc,0.10
0xd304bcd59cd480d2e5e098bfca9bb4700fec9385,0.10
0x8bc78c31193b3f51ebe85491fbe74da953e12cab,0.10
0x0d1ed48cee3ec3bd13c484e17b58b765d459e83d,0.11
0x5e70582483972f5003b3010e426b497ca879f2dd,0.11
0x4943ecac920fd40e0dfa46e61007bcca276c9fbc,0.11
0x7fe5b2ed4610fb13be891cd8cb320ea4ff53f72e,0.11
0xfbc697e44d70cf36122ae961aaefbaf5b772d9e8,0.11
0x64537fda38e99d24919967f65812695cf3a5d8f0,0.11
0x887e66906b2e692f83b9776438a8a14660453de0,0.11
0x63a1bc54fa480a517633ca9bc090d2e8f5258872,0.11
0x4a550e6eaf8ba34305cbc0d7cfcb1d0e4865f274,0.11
0x6b319ad6747adff14fb9b487032f791a4908dca8,0.11
0xdd2c05b8d41faa2c78cb43da2c6f7dc013922c1e,0.11
0xfa1607ce1967297b5c9565852128df7105403323,0.11
0x6b838297d6802d9b6fb1717bbf5b11b091011727,0.11
0x8a7259e8a85723054f7e3e855da9719b93e3fa89,0.11
0xd384cc029b537503895fe252f94fba87a05d677e,0.11
0x34b3007dc90d4b221e7b04741601d932a7a211ca,0.11
0x1bcb24248b8873262ad56b0d2281920a60835749,0.12
0x2fed02ea158da39da30068f965b31b4960e08f9c,0.12
0xee7ff6c78b3536fdf5950d7c8e0957e9d4390023,0.12
0x80182a7c9b2b841dce86823fe6241c184811da8d,0.12
0x706f9ac0c9d08d725b899cc8c2582620745cf930,0.12
0x28ae807398bf5289dd81fe2c050a39cb0565e310,0.12
0xa45eca750cb545b2c16ff566531d5d79cdffd82f,0.12
0x623bd1c8114daa4d4d556f27d23d629a7c39c52e,0.12
0x42260072dd498829f5338186082ec254edebc1cd,0.12
0xa64930fcd61feb6eff698c08fa72336bd85c61af,0.12
0xb266ae0a4853f99169d17969bde8c629f81243c3,0.12
