recipient,amount
0x9d82921aa99535f9d983217fc88551F1982CfD7B,0.10
0xca48887f6d600FDfC13466F933d81845E27509Cc,0.10
0x668aEc35ac769102FF13e6667154Fea6EFDc663d,0.10
0x8655302D14da0BB611c0E8da6046A8D4ae152971,0.10
0x7Be80879167f3F8769bb68507b83792335E16aAa,0.10
0xfc33684D431165b67413F90150Bf6C84fDC75568,0.10
0xc968ef78e0772218768747a79739c4Fa9d691525,0.10
0x9EeD2Aa7156c4567C14aC0be3813eC8823261a74,0.10
0xF4B24F4957206cfc30F6CAAAe0e450c74Cf74593,0.10
0x6e912D3429773b577d730032044a9Bd70cAEfE9E,0.10
0xa3EdD0318c9E4aE0491af6605A73c3bD46c985Cd,0.10
0x63Fd6cfce80D5Da59006CFEF74566fdD1aa41fbA,0.10
0x7c1987289A01392e719B269c711150b6Db92A349,0.10
0xf3562c3c09902237A561D88d2Fec31e337Ba0d18,0.10
0x737561e54479eA7a291dEE8dB931A8c9262A3741,0.10
0x953Cd09EfD5583d1C9D64Ba86a03562Ef6fDa51B,0.10
0xf1E803336835A890E365798686f3fa5B68374407,0.10
0xB0A846c7AEe9c8324fb4bBee8a15eF62f069b4Bf,0.10
0x8110298DD3183a2806e1066Ca8A5E3834cf08d73,0.10
0x57CE0910cFaA1EDB120Bd4b91239b4e8aA66AcFE,0.10
0x6ea66ba986B90F4caADC631F141a720566272f63,0.10
0x06a7DEf353b0b9A05d4b763Cb8d85cB6FfF686F1,0.10
0xE3852d5d8dD296961eE27001d12291FB23A4F745,0.10
0x40f6748CD5449fB5f9a7927Cb0C3bc07E67E0356,0.10
0x4D1468bB326b54E1071F5e7D73f03f6a15298d3e,0.10
0xe86CEd68D07CAfA9b49e2B5E9E592F340341F2d5,0.10
0x43fa302708b32Cda1a5DCF4d907F2aC5f69B70B5,0.10
0x83AB418A773E6462AE34318d3e7f4833f177Fb6B,0.10
0x20C028b463D0dd627817980f3C5575bA9821CBc8,0.10
0x49De76E8e7c1b6a974D6B766B9b5F5d199566e94,0.10
0x6a05e685355eAAc0B70458a565dA558F7AAa879B,0.10
0x94B82224C9f8deB19169487ac4e173c9CA6244E8,0.10
0xdC17E15E1ef93a93002Cb51dc91FA5851AE871ba,0.10
0xc2299F52488E83963e034C98E87940a828158b9b,0.10
0x07c479aEAfBcdCFd587A324A0A4fF0A10C9efa3F,0.10
0x41D06E73efD6D45fd37Fe19E66604B3D05238bc8,0.11
0x543a0b28d985B081EcE21c9032a80DB48db7Af3B,0.11
0xB30908BBa35C0Ef210ba2FeA5522c49E8Ca9Ce5e,0.11
0x8e22bd8F17a3e128E8FEab1B45C6A40120da146D,0.11
0xa132Ca853A8F54f1334a5F87cee9c6905BbfD667,0.11
0xb3a5100721204E06e50445607d57dee64dfC0b04,0.11
0x2dE9D6f84e28F3A347b97C6a3Db51D366E65bA4C,0.11
0x4dcE2577C7b9D382c62aB4c50Ad8108780f8B1d8,0.11
0x0cAAc5B6074B04226D9731Ad4868f9d26971B2A8,0.11
0x3A6f0416fB5678efe6eC415c984B0D64E456E2F7,0.11
0xE2a855d4Ae2267641FA716A6B2a65D2662562885,0.11
0xDB4d3cF156b89A03dB17f526f11703b80895c026,0.11
0xd03cAa72aCC4772A240F24deB4E599718a677808,0.11
0x85D628d0537839c32f2da674aaa3A6C48da2570D,0.11
0x3B9a52224D76Bd8465132EAae142F5A9bbdf67A2,0.11
0xb719A946C46Ff8262b233539790d61978B7e1d6A,0.11
0x3aCd387BB6a8382350EE572618A607C667eaA5EF,0.11
0x7D6057b66b49ceA43447304eD43aE5AD20AA055E,0.11
0x83f1165e24A0429Fe7E293B8eB271dB1Fe307AA2,0.11
0x466DcC1981933b76622a86b06abDBd3DE26B3712,0.11
0xED0E8870Ac5f4c53CCC7afd41903E62B3d94F6aD,0.11
0x9736dEd01c51b413eE99D9F9aC5EECE62A7f5bFf,0.11
0x0E9b4752da25888B2605a7314AB708FFCD01602d,0.11
0x41f70E48Cea7d216DdbC46912Cc4C50e9affcf08,0.11
0x48B0A0811d1275bfB171ad5098F504b5015A4394,0.11
0x618a035f81071DdD49ad1302d02e28Ef529FeC04,0.11
0x8F2598ac508dE0d463348eA30CEC7BdC0Ab8da3C,0.11
0x6576ABf9CEFFa9ef6C7733F6B273629c98096f33,0.11
0xaBCA3FEa6f63d8A435db388E9C8c21684cb0Ccb3,0.11
0x0d23585c4cE6A1bD32f34372613eD3c98892E1F9,0.11
0x5BD2A89024e9bc73c6a6406cDE4E28595ed66b52,0.11
0xc6D07EB2C939B146C31e24616cfBF9ebb3baBd14,0.11
0xBb640826ADa831811B8Bf32174716EE025a9A07b,0.12
0x7012257Ff89bc2FF33b4B68F5Ff99D0Eca42F488,0.12
0x77BFeCac1D1Eb046D8a75C1D4cdABe267180646c,0.12
0x20414830660BD39e6245978452ce4AC188524100,0.12
0x721A66cDC75cCd9EFE211478D924F2C6E070bAFA,0.12
0x0ebAAacA871bB4F6452b0fEf3d843421BbB6401D,0.12
0x7c778DD2f1Ed83338bC66B54a2F7a99F701Af3c6,0.12
0x141cBD79074e965f3c501D8B63b8e55157ED0722,0.12
0x112B65Fbbf17CacEFEC9B05eC3C5F2E1aCc349a1,0.12
0x7a311935761cE31006DE95233B3f24367fA3BC12,0.12
0xE1E0F8C1FEE4bAC8219711Fb0f4333dF1CaFe2bf,0.12
0xf8b1d017ccC608ED69657644054EEAaCeb91c900,0.12
0x2737154fa456594db4c77D277377517884Fd6586,0.12
0x4244EdBAc404aA0743b91aFB8D1878Fd7F467228,0.12
0x60dE725Fd9Fd7Ca19911df7EBd11a9D33361510e,0.12
0x560D6910b4d7d2195EE86235D0a6a88F058D7768,0.12
0xDD01e1d63d2D1857e5E5549785a8F98fF489976E,0.12
0xfefF18971b0E49F503586980218C835dCa346B8F,0.12
0xE5cDe6071Ff829c1297B7A944ceBB276050a1aE8,0.12
0x13e3fd25b47166ffb1713C0652483d6617BeD34c,0.12
0x9f8FE303110F6D306D89c8A70be8Ec2df6e6931b,0.12
0xd3d8c9C8E9Fc5c5A4De6368Bc9036443E23a8328,0.12
0x5CDFC1a4736820565f794e7D74195059818724D4,0.12
0x1Acc87dB473b4DA93B4f2872213070D7632DEa9e,0.12
0x4F7Cf4C860d1b0e99D1BE4340931592eBFec770a,0.12
0x814aACD790CDbB244c9F1783Fd690470D608353D,0.12
0x3cd0C63beb8EC9291b933f9C45D718f5deDdf053,0.12
0xEb7FB6094Bb359F4784A161a2eaC15Ff4402D502,0.12
0x685c99E8780e5a7f158617cC2E9acc0e45a66120,0.12
0x2C7c2E752413FDFE413F531A64Fd45428cA55014,0.12
0x5041D8eBA0CE244cb7D3321C21Dc02cbeb7F7Df6,0.12
0xBb4dB879E22A5968E28fc8a51540BcAF1718D760,0.12
0xE97F557C7991ed5290234b3225254d12df62732d,0.12
0x340CA62854d04D570eE53406DaF048Ab64EA6689,0.12
0x7e0BeD47BF81ae705A1B6e787bCd87A9FfD14435,0.12
0x2352D2d6C7BefaE4592617C7F43C5dC794D5C3EB,0.12
0xC610fb0F2A4beff8Ab603A385B3209e13f999D54,0.12
0x6D1E0084a6910a8803ab7c22483A1a2Db3F1001a,0.12
0x015fF08E0898733d50F12958f8208B8BB18f18F4,0.12
0xE531bae3610Cb1670bbf42252E9Eb439aAac0303,0.12
0x0aC33766507dF917B150d7bcb67398828009bD64,0.12
0x1f916Fee9a9fbB404c7782eC157F9E83eF3eE537,0.12
0x22B1Eab2f5ecfd930e68E3D659Ca017b7112E8c9,0.12
0x9A90d610ea0B6a756487b5ebd39e6B10A1027f9d,0.12
0x9fA7bB759641FCd37fe4aE41f725e0f653f2C726,0.12
0x5705c51ba439391A79Ebd86420cd295e899C08f6,0.12
0x100888dF678e48541E5A1c4e641d3547087C6518,0.12
0x9575a638118E4Ec7aAfdd3A4eb9e1AC4146F4Dd8,0.12
0xcdDebA81384f9E327d703d235DD100f7C8bb2cB6,0.12
0x09D6116E747AaB901276395469F8E4688d63f5D6,0.12
0x9c8EE73937b2673ED2C0B15F2be37B58597aeB5F,0.13
0xD0FA2ebEAc5E1b5876CE2754100E9009Fc0Bd4FC,0.13
0xeC5c16f3EAF86a801a3E89201DD39bDDD1786cBF,0.13
0xbC94b57C0caFA7b6358c703C89147944687e4638,0.13
0x50B43F72a3bDCAC9735C0168eCE34C6360a7cA3e,0.13
0x1ECB74d5D22f88958f8c8876E8F8b19b7703D868,0.13
0x4Fa50d3984f10A4E5c0212777C219915cC7F6cE4,0.13
0xBCA01eA562C255329E1Db73ba7D122041f14345d,0.13
0xEf117C0b7B2512c812A64d2cE9BFe767CBB4c1F8,0.13
0xc9c432EB22b456E7446404051Bfdd7925c81962d,0.13
0x28431a1446C86434DED04F7f8ba6808649329F4D,0.13
0x89678c9deE8EA64b42EaB9D235d1f2B28E23c40B,0.13
0x9A89E877065d51c55c88DbB06F27f20978C72F05,0.13
0xcF07aEdA16EbA7C76F91A589e2C5265B1Bf379A8,0.13
0x3aAC9E03AD32e42DC11482aA3FAeCCD8FF4d21bA,0.13
0x0049291A12cCa70e4c4c9C6123CDA4808a42721A,0.13
0x5C6C36c5A0e7746a23859a0456214bbDBB69AF02,0.13
0x7D77F4a52fD843B0655b58Cf4b0341bEAE2fE116,0.13
0xA1AaAbA3d09EB1c944D1A256A4092c97D8FE8D9C,0.13
0xd16CD5D260BD8B217530f11C9553036B960Df306,0.13
0x873434Df07091D14dB5aCAbDe44DA458FEc89a48,0.13
0x2e7adE4e2497b6Bb84DEEFac3Db135EDdd1932B9,0.13
0x93c5635e84DA69C008f9F263142f5c31DF1207cC,0.13
0x129dB7c9ca8e9819DB8e72a89d9D4eC0C3b3070D,0.13
0x9DfcC853d908eF27Ec32826c96306841218e88f4,0.13
0xf485E2eE7C695A2cf391Ccb8361DA7119e726902,0.13
0xd5f490fE3e972A8B64c11cE9538256209f9c9092,0.13
0xb6c59c5F06a18E82D2820b363742Da20BeF2bCE3,0.13
0x4Fe44a9213B6FeD54008708804bc33B1f79AdB3B,0.13
0xC584bbD8bd3CA7688d9844CBC814871B1b8eFA42,0.13
0xd73aA80a1BAF6DD71B213A395a8064fC964b6bf9,0.13
0x93FFB47EedB07a56145c63FAf7F7AF1f49167c8B,0.13
0xABfE00f81c2b9734C2FeCec3f1996E18611ce658,0.13
0x386Bd349B8395a73c22C3d13717c107090319EE9,0.13
0x09824b2043CF878256b1fAC538A393d270A21C63,0.13
0x9602B49ee0022Aed8A089DbbbE3297bfdbf8f8ec,0.13
0xe2C72dcF60EC2892Fd3002561b730b8b6C750EeD,0.13
0xA0CECfD142e88eE6c225071A133772Fd53Cab50a,0.13
0x682effa8aaD96cc2602dB3F862E2DD6f79A43920,0.13
0x9f23298A59ab3CbA46A59A61fD9141A579bE8Bd9,0.13
0x0E2130d21F9f1B620207750a59d700F5087CE8ba,0.14
