recipient,amount
0x5076cbefc1b5d8e62d63064555107cd7463b934c,0.10
0xa413e31f8a82e508f40e248d7b6a98b816fecf03,0.10
0x852120f39aa14fd3dcb575f17189c3ae0e0e173b,0.10
0x1ba4d234a1fc39077cc2aa58cb4e482ac274bfd3,0.10
0x52a92b2e8ef69ff0113626613c9dbfe4026fa254,0.10
0x7b8ab2a089ccdb34bd1f388764902b551bbc1cfe,0.10
0x4b97352169ee36342cf401a3cb162853a1cac7e7,0.10
0x75c033adbb2b508b2b36989bffb0724d561d0fd3,0.10
0x396ddb7d291d75bb846c283b3f14429cfed7c2ee,0.10
0x810bf1c0167cb409f5929ac7990b6165696009d2,0.10
0xbe530d269770d0e1429e259f7cf51ec6da50f67c,0.10
0xcc3c15da0f598711cea394460653540ef97ff99e,0.10
0x606bb9262b9f9919384c145b89d8541d9a2249e3,0.10
0xc91f8f860f80660af9b19f8f4e335eac148db586,0.10
0x95fff74b4d175ac741869cb6414cb6e416581c82,0.10
0x2af6ec63f508f8545c0fad53228c0a9edcfd3612,0.11
0xf45ec9a9c394b773eefc72d93c674fef47b6fe4e,0.11
0xff71b46f19b7d0736b501c644c3b0f07ad7b4507,0.11
0x7242eae4a7b72d60d55019234c39a6a138b12ddb,0.11
0x01da29eec47a1df534044638d8c481b416bbcd10,0.12
0xd304bcd59cd480d2e5e098bfca9bb4700fec9385,0.12
0x152ed21cff3c8ccaa8f6e4db6569d8b9b0962773,0.12
0x5f799f365fa8a2b60ac0429c48b153ca5a6f0cf8,0.12
0x0b41078fe96ad555b13eed39f30d2c7d264fdaf5,0.12
0x595f8f256b1a3be5b32a94b31ecf3d66ca885862,0.12
0x07cc747aab505dec464b5b79615f8667c6b5fe9a,0.12
0x8eed0890e2791c8491478a4e7e48eb22bb419ece,0.12
0x04489b8788a1b26c96cf8b1745690ae5d7163322,0.12
0x0431c03f692777fba07fc16e859b6777d91c80d7,0.12
0x5da0153a66094168ee4a33a74ab682e39dff9e99,0.13
0x43b743430bd83568e33fee569b45ad46f25183da,0.13
0x7e2d9a91661e3e343a7cf01ee6045af209ede6bb,0.13
0xa3004c36f399a121f8c42cde43ed36721ebf8e03,0.13
0x8b156f9944f0aeda51ab4c112e6c4a5949c230ee,0.13
0xa99f898530df1514a566f1a6562d62809e99557d,0.13
0xcc51f354f2a2597a752bbd168996d1079a772242,0.13
0x93dcb826190ccd488ec4b5ddc7f94c30dcb56b2c,0.13
0x1f1fb2d014934fc52e14b993cde2a8c4a082c63a,0.13
0xd1b12366fb0af5a42b7823008a21b85b5aa80175,0.13
0x798a30585080589ea068e5d8ab86dd09a3407505,0.13
0xa80ec3b5d0e6c973070a7fe2584d01423a8b5560,0.13
0xe16cabb4c4416829985913610b9d8723ba549f3d,0.13
0xff78bc9fcf58768acc5fcbbd412ad1fa00e6391a,0.14
0xed53036f802e2b6adbb62f0824bcc33ccc6017af,0.14
0x71a684013f8620bbec47b9ccef329da5281805a5,0.14
0x1dc7eaf3a6491413b98ccdd5d5fe664f1697b3de,0.14
0x91b23e9f248bebe451bc9a9cfb30ca86de674150,0.14
0xe5bb7fba79489f61bbdae7e993579036f6f6e028,0.15
0xa179d853be9dcf5fbdca883a6934dc32e28262c0,0.15
0xa4ce4390fde5f383c2ad628f0286645ab0d8806f,0.15
0xa46bb9b3f6fbe2d0dd702d95b1da7f15af964d6a,0.15
0x433c36fb80412571f8aac2a136f21d9a4c26dd8f,0.15
0xa57737698e557a9c143de05e35e8844b7cb380a7,0.16
0xcff501d840cfc644ae2b5071195005581e5a83f8,0.17
0x17ec62999eb6134cf7abf63728785d02344fd984,0.17
0x7baf88040096c3244ca406aca6509690634cc8fb,0.17
0xa58adccee92570cce10008b6b38306d376136258,0.17
0x4b1f0d892d12040e7b45af2682b9a85c134f8241,0.17
0x2b4d766229eccc7642bb8c22b241c5c5894ac701,0.17
0xc2f409d7eb8e7f33474bc7ee55ddf98cfe54d828,0.17
0xf3fd1a0c6fddf65a245e815c956f594f308626a8,0.17
0xf87be531d50fffe95d9638c3a81c2f1d60cf2fa4,0.17
0x6dd51e449d21d2f98e7e35d03b8638b85a2a176e,0.17
0xa7abc617c1f0c1498cfce8d4458eccae6b9dbcbc,0.17
0xe99319a2387559b3edfcfdf79af21348467dd5f3,0.17
0xa16da5da5fffecc7b1ff64fc49c60b665ee71466,0.17
0xb521cf7179006d05049ab5e2e3a73d43f5bfd4f6,0.17
0xa4e06a3cee24957015ed74d561de037889b9b04a,0.17
0x6f7e861b4dfc55357360ad2ada01bb8fc4eec80f,0.18
0x9bb2c3d7b297cd77ce58e862408307bab7374f30,0.18
0x6943f9838644b15271e198e6fbcb62c43e384f95,0.18
0xc87d690a8d20fae8509aa27db0850b199645327c,0.18
0x14b479883504d2b1342753ed331a75030fd6730a,0.18
0x92df03ddab52aadbd3974b1f4f10e6e40bc5de96,0.18
0x7c4937775812eef959aaa97559837dfe7dbef40b,0.18
0x90c71f8ff8903f02c24b39f950bcfb72e3dc49b1,0.18
0x89ec55c8c38697cf072c820701f631e823bb8161,0.18
