recipient,amount
0x94986c44fe7ba6248eef1d5f26f67ff7df90fd98,0.10
0xcdeb7a633def670b7e410d502e99a9c63ce0c800,0.10
0xf67c819ec577ecd4ecb0d383a046d548c2fc96be,0.10
0x00a918e5a5f52a3798dc407ea3bba39ecee1f5fc,0.10
0x2609892d67f8593badacec1aa45408999f52f3f6,0.10
0x4b814053ee0b7784e79c8e838e3c091d9fe6029c,0.10
0xf853c4b194e964142886ee2398e0bcf23913d2ef,0.10
0x6e8caa52251d79c441a0a7fa029e5746156ad211,0.10
0xd3d99ab6981587d5522854ca370726eef63a8e4d,0.10
0x396ddb7d291d75bb846c283b3f14429cfed7c2ee,0.10
0x761ef130fbae97ac7a2cf252a41b3015347a55d3,0.10
0x275f2559542012702aa3f6f1fc723e32e103f050,0.10
0x7499c022fd0d780abfcc544b746a87dbd753e6e1,0.10
0x3954a503bf87f49443af1e37a23393b77ffaf1cd,0.10
0xbe61359a90eea3be6b8169ac2a098b0945e1d556,0.10
0xc8d691b897597d72beeb26f5e6652eb2c0db5308,0.10
0xfd52269adc864a9b806707ce86d4280f17ac6005,0.11
0x2127aa7265d573aa467f1d73554d17890b872e76,0.11
0x4d3778d7303e55a586e42a01dbecfe484b960248,0.11
0x600321e946f25d00ef8655076e976a18ef83f4dc,0.11
0xd74bc132a6c6c62f25b6d61059f0adc782c378ca,0.11
0x57df1e39367d6779777897cf1b7a9d10d33e539e,0.11
0x1a92e2b2db688d5ce3d24b58dbcc7716912873d0,0.11
0x81fe4ca59e29018059f40259d4f0c94f71828bbb,0.11
0xd8c7efe0e18c8f7288a6d439c017a418baaae49d,0.11
0x64d15838038f97d40cd39a6dcbcced03ec58be5f,0.11
0x281aae78f08b69a514aabe0a17916387eda3ddcf,0.11
0x000eac5bd8107971a7f507bfa11724deb133063a,0.11
0xb8824930537fcc0b32fd11eafc7dea5e043ffb15,0.11
0xf39c389f381ccd9afbdea0de8e04ff61e3595f3b,0.11
0x6856f23808eee65b96911baa1dfb4c0fe57fbc9b,0.11
0x146d35a6485dbaff357fb48b3bba31fcf9e9c787,0.11
0xdb57859bccb22200ddb8198b3cef35ea6f04545b,0.12
0xfccadda460a649e3597adb44b22e9db80b3af756,0.12
0x75f1e28e20df09b8c49e630ba7b8cf0520d00a6a,0.12
0x2dc6b87d6f411c8d3de249d134489e0db0cbec47,0.12
0xe6d8ee28600ad59999028009fc2055789152d882,0.12
0x8334b04461b36ad8c9605101b3fdf1e6b1028dd0,0.12
0xe9953247377194b597954e5fa7f067d87174ea8c,0.12
0x7b953c16269619937096cbb7c318413fc24fbdc1,0.12
0x5ecc25d1f658af69d9b59fcaedb2d9ee38254036,0.12
0x45ec64e0f88c54868f99ab755c272141435d4747,0.12
0x7aac5c2d4a146ca9dab3adf157b8c7eec291180e,0.12
0xd7ae62bac458936db2303ffe137895b42b2c4818,0.13
0x418118bf689ae7c1866c16e8402126909d525387,0.13
0xa5c28c67c0ccd82f2be56f5f4197b095e9269b86,0.13
0xcfa34d9ebcc37a69986802749376f1a64017944f,0.13
0xc841431b7c7c2a529701943a8e7f0b375a6a75bc,0.13
0xc6cd8ceae0f73af2e698b09747b38db5a2ca0874,0.13
0x60f850204e8b235b9528c6227931a8466c498f12,0.13
0xb8d72b0fe8bbc531befbb8c05f6f8395dd10f02e,0.13
0x8c58d791adfcd0f883256fb307319ed50a7eed9a,0.13
0xb94d9c1d39c41fbd61d37cb4235993f4eb4aa160,0.13
0x9a59f8774fcf431d11fcbc466febe55ab5b8da4a,0.13
0x54fe5976ac5b3c1c7fb6197e007eeeae6d4ee817,0.13
0x438268ebf403a966b16637df007e424cf0435e84,0.13
0xa82dd578761698824d160f9f04769a05a601d397,0.13
0x030cf7dc13b801e55a15946804933e725eacf72f,0.13
0xdb19c47e87ed3ff37425a99b9dee1f4920f755b9,0.14
0xa0bd84e56e27fa9bb4e8659e67bb3ea8a13470b8,0.14
0x40323a51f00e2e44d744525047368b92211c618c,0.14
0x7308b3be8598086fb7d3b8eb69c7e696482ec619,0.14
0xdbbfdd1329452c7db8d93919f612942f619ed733,0.14
0xd5904809ec5768c683c19a8bf98ecf6db537cc44,0.14
0xc6ec883375eee3f144fe897e6365289ff91a2359,0.14
0x9106fcd1750516760c8d40653e48456a53465204,0.14
0x19c1e3f7ba4b48741d70b9fd6748a87f3c9912f6,0.14
0xb86a2e31012740262c0eb648e257e01386881176,0.14
0x2f0d360d090e6cbdb0116b26a492399c226741cd,0.14
0xf9896e42c33a4ae029c12135a390de542ebc340e,0.14
0x32d0059afbcf2f8182db8f822ace8b1e72075775,0.14
0x23aae2b9dd0dac9865b313097aa1ea61f21f4cb8,0.14
0x6f9184b63450817d658a0e876742f269ae568b74,0.14
0xf8cceeb54ea37aee415c37f22843d06f8fcd9a53,0.14
0x53743cd969d60f2216f4f83cb03b5f163fbf4ad4,0.14
0x3752f80f04f82bf57ad71e4b438f2d4854dd897d,0.14
0x27064767067eeaeee9a0e9b83c9aed0488a5c7d7,0.14
0xf4d9bf9f53ecc7dde0204d1cb397a958e33a335b,0.14
0xb17a170e254428827d8b01efa033e65b9a3010f3,0.15
0x9e6b7a5978885722f4d61b1a8cd870596213880d,0.15
0xa527afafb9578d8264184819e025e32904d7b896,0.15
0xaea6e7a27b3869c3dde3c628f563d3ab24f08ced,0.15
0x0ce2f37534583abe28d328f09bd0b938ccac976d,0.15
0x7a4ede03e987843788ffbbd067ccdfc70ce475af,0.15
0x43b743430bd83568e33fee569b45ad46f25183da,0.15
0x1b83da535daf93b35e5bc9cbb744dc38cd201322,0.15
0x8896e3f5fc50191c5c74d209030acc3acc0fa49e,0.15
0x39708500dd2e8de2f7fc81d8b81ddeef8e495e89,0.15
0x7b8ab2a089ccdb34bd1f388764902b551bbc1cfe,0.15
0x2da4fd365c980099b9c572adf213095797d2dd52,0.15
0x89ad97a3611871bc0b58a50a0804c2ae203f3b6e,0.15
0x9b8b55f40f31a4846939ef07b174e9d4870b43a8,0.15
