recipient,amount
0x1Dfb130D569A2C5e5C5f73CdC8F6c2badd3FB854,0.10
0x1eC653BB00c1E813793e9eFe969f594F45604aFc,0.10
0xaE291032246bd821d226b5DEbF26C52A7658c0Bc,0.10
0x764Efb58DbBE8F519b0E29f64EcDfdfF6b553aec,0.10
0xFdC1c098dDA1d54648b509fE043677C72694c690,0.10
0xa70d7F7b7Ff356E904B5f7Afe2f41e8F9005434E,0.10
0x7B3eCd73eA720f69dc4e87947C74488E4248766F,0.10
0x35d3E27adA40f49AF6209c1F2405E136c8A80e35,0.10
0xE4de66EF0e34829356b53FB2C0Aa17873798e7Be,0.10
0x29F1C15d47De0B6B397887B53089081649Effc8B,0.10
0x19A65785fAdB3579A637F0B177999B53cC8Fc592,0.10
0x302d3e0482A91321dC4a2F5db558E702d61193e0,0.10
0x8cbcB4Ae6DeDF5eB5F81F2334825F804dA5ae39A,0.10
0x3C8E02d7C9B76D1F07bF0f90DEAdACDA92AB76C5,0.10
0x3626505FB3Dd7bf6b8D46Fb789938D15e9986060,0.10
0x0b2e00f2f6d884748Ee10Aa78490C5668188F4B4,0.10
0x4daeA714eb532be8Da0a3d5Dc25284066c094D53,0.10
0x2ae832FaA60E86444B81A592797ED1aCdEDE9437,0.10
0x7fd0df2bA426B7CC7E363d162D63B01CA4c6202D,0.10
0x96Cff75d2Cbb86a71105FaF4b5b2a4e4C2B8D395,0.10
0x8cFABbE73226ae5374A2B19e9Bad935df3D31867,0.10
0xca48887f6d600FDfC13466F933d81845E27509Cc,0.10
0xE73274c5AE73859C51312216a43b8E481CD7196e,0.10
0x737561e54479eA7a291dEE8dB931A8c9262A3741,0.10
0xC2A896F079b31aa5A4d2B0CaE6FF575064fc577E,0.10
0xe097932Da477400f6A0A7830fF2F270812d19304,0.10
0x4b433B20e0A47C6e0fb4f01cEC1095664b398018,0.10
0x8e22bd8F17a3e128E8FEab1B45C6A40120da146D,0.10
